标准向前行递推法
学号:2022302141211, 其中l<=180, 角度为30度
--------------------------------------
L      M         Pln[l][m]
156    7     0.5672956205065257
156    8     2.2299019333930752
156    9     -0.1720296475999825
156    10    -2.2650581652608781
156    11    -0.3303989458097925
156    12    2.1854160818036110
156    13    0.9129082380225995
156    14    -1.9229096431463035
156    15    -1.5118946802757067
156    16    1.4196352309829259
156    17    2.0184852547154071
156    18    -0.6562988586114223
156    19    -2.2833227150100019
156    20    -0.3110048816747737
156    21    2.1463415540971358
156    22    1.3185140055063265
156    23    -1.4994968876496015
156    24    -2.0919306362363930
156    25    0.3758201066311294
156    26    2.3049078280504323
156    27    0.9696926894394815
156    28    -1.7188407982757952
156    29    -2.0542501526191819
156    30    0.3782353660382071
156    31    2.3129394810140691
156    32    1.2415183456734449
156    33    -1.4171113892207852
156    34    -2.3029610926822612
156    35    -0.3577083100047813
156    36    2.0218872912120460
156    37    2.0151047328457121
156    38    -0.3252555155423756
156    39    -2.3006841546776244
156    40    -1.7267300756638118
156    41    0.7219554147431432
156    42    2.4093581765113679
156    43    1.6040625255779084
156    44    -0.8245638265071576
156    45    -2.4448406655589863
156    46    -1.7189513710533761
156    47    0.6168498550510626
156    48    2.3960839939854690
156    49    2.0594104918233698
156    50    -0.0468752105051686
156    51    -2.1189087585892046
156    52    -2.4860828123592955
156    53    -0.9135523193779441
156    54    1.3517290760421423
156    55    2.6394266849819452
156    56    2.0814452877376448
156    57    0.1202906963079231
156    58    -1.9238555177034000
156    59    -2.7835455546554768
156    60    -2.0010574282205287
156    61    -0.0900637431055253
156    62    1.8746974148740776
156    63    2.8965920197558850
156    64    2.5389630977756839
156    65    1.0419390401738355
156    66    -0.8964915027811928
156    67    -2.4921549999403902
156    68    -3.1970808692119470
156    69    -2.8513556639976962
156    70    -1.6521779437848365
156    71    -0.0058058052341754
156    72    1.6479624321546320
156    73    2.9693828416059964
156    74    3.7804620165260050
156    75    4.0603629821220260
156    76    3.8998630041480178
156    77    3.4433366576455278
156    78    2.8391443927455970
156    79    2.2082363294512368
156    80    1.6314689872667318
156    81    1.1508026046617383
156    82    0.7780371179706190
156    83    0.5057170448277651
156    84    0.3168089225550362
156    85    0.1916706874682446
156    86    0.1121824264161793
156    87    0.0636114365469004
156    88    0.0349887253577635
156    89    0.0186884218348187
156    90    0.0097023791537717
156    91    0.0049000976399831
156    92    0.0024091828831105
156    93    0.0011538648882934
156    94    0.0005386550196498
156    95    0.0002452224181833
156    96    0.0001089186951198
156    97    0.0000472188262409
156    98    0.0000199874298852
156    99    0.0000082635924546
156    100   0.0000033379233499
156    101   0.0000013176201298
156    102   0.0000005084027984
156    103   0.0000001917849281
156    104   0.0000000707429442
156    105   0.0000000255197341
156    106   0.0000000090042027
156    107   0.0000000031076507
156    108   0.0000000010492258
156    109   0.0000000003465598
156    110   0.0000000001119885
156    111   0.0000000000354045
156    112   0.0000000000109504
156    113   0.0000000000033134
156    114   0.0000000000009808
156    115   0.0000000000002840
156    116   0.0000000000000804
156    117   0.0000000000000223
156    118   0.0000000000000060
156    119   0.0000000000000016
156    120   0.0000000000000004
156    121   0.0000000000000001
156    122   0.0000000000000000
156    123   0.0000000000000000
156    124   0.0000000000000000
156    125   0.0000000000000000
156    126   0.0000000000000000
156    127   0.0000000000000000
156    128   0.0000000000000000
156    129   0.0000000000000000
156    130   0.0000000000000000
156    131   0.0000000000000000
156    132   0.0000000000000000
156    133   0.0000000000000000
156    134   0.0000000000000000
156    135   0.0000000000000000
156    136   0.0000000000000000
156    137   0.0000000000000000
156    138   0.0000000000000000
156    139   0.0000000000000000
156    140   0.0000000000000000
156    141   0.0000000000000000
156    142   0.0000000000000000
156    143   0.0000000000000000
156    144   0.0000000000000000
156    145   0.0000000000000000
156    146   0.0000000000000000
156    147   0.0000000000000000
156    148   0.0000000000000000
156    149   0.0000000000000000
156    150   0.0000000000000000
156    151   0.0000000000000000
156    152   0.0000000000000000
156    153   0.0000000000000000
156    154   0.0000000000000000
156    155   0.0000000000000000
156    156   0.0000000000000000

157    0     1.5957515354757112
157    1     0.0093063600136703
157    2     -2.2566197483359289
157    3     -0.1085851432344177
157    4     2.2497262450068196
157    5     0.3066080800114590
157    6     -2.2164414904900847
157    7     -0.5994261859221061
157    8     2.1246757627277364
157    9     0.9740116332484510
157    10    -1.9322933030075453
157    11    -1.4003478536557912
157    12    1.5934514940320164
157    13    1.8229223358910123
157    14    -1.0711466019196172
157    15    -2.1551939665836493
157    16    0.3573024388334494
157    17    2.2830326030744765
157    18    0.5014011701770711
157    19    -2.0848246976772438
157    20    -1.3797770382267545
157    21    1.4743818867921850
157    22    2.0683895739094362
157    23    -0.4645034338538592
157    24    -2.3079879902869940
157    25    -0.7683509067979400
157    26    1.8822433444260802
157    27    1.8611102138297035
157    28    -0.7619002796744063
157    29    -2.3403654544840102
157    30    -0.7568374661193806
157    31    1.8342855850716684
157    32    2.0342699492362279
157    33    -0.3735092715800853
157    34    -2.3145483902325248
157    35    -1.3998676741757536
157    36    1.2119049195209388
157    37    2.3884470863724507
157    38    0.7874243327097523
157    39    -1.7136294757780794
157    40    -2.3071856975534213
157    41    -0.3838414311143230
157    42    1.9524647373763981
157    43    2.2576340886302582
157    44    0.2654558655651626
157    45    -1.9941755206755170
157    46    -2.3276048708736532
157    47    -0.4665744306030130
157    48    1.8265843937234161
157    49    2.4944353943535975
157    50    1.0012121332036137
157    51    -1.3376128037617381
157    52    -2.5912022648624009
157    53    -1.8025737336364180
157    54    0.3633581122241558
157    55    2.2669993469948646
157    56    2.5660416504015724
157    57    1.1130397139919299
157    58    -1.0739900093124293
157    59    -2.5916740357704708
157    60    -2.5553210477432926
157    61    -1.0533397987038833
157    62    1.0276435149961289
157    63    2.5831527105849519
157    64    2.8805452882747025
157    65    1.8533975769353452
157    66    0.0239179669224723
157    67    -1.8210875332339063
157    68    -2.9941835642768226
157    69    -3.1458838995645326
157    70    -2.3156941090395895
157    71    -0.8300024897641420
157    72    0.8693678836964538
157    73    2.3838448790802489
157    74    3.4549549294455826
157    75    3.9893774200911736
157    76    4.0299700607397657
157    77    3.7011301436189523
157    78    3.1536288926138667
157    79    2.5240166896916354
157    80    1.9132122474609505
157    81    1.3815952850306561
157    82    0.9546846238545014
157    83    0.6334128336274599
157    84    0.4046213218398311
157    85    0.2494108004727504
157    86    0.1486252997607395
157    87    0.0857554798058793
157    88    0.0479738088039133
157    89    0.0260508296057699
157    90    0.0137451877434750
157    91    0.0070530053266817
157    92    0.0035223243742607
157    93    0.0017132255786745
157    94    0.0008120727772873
157    95    0.0003753243191009
157    96    0.0001692234389087
157    97    0.0000744636907213
157    98    0.0000319909309106
157    99    0.0000134232416579
157    100   0.0000055026216056
157    101   0.0000022043577492
157    102   0.0000008631759897
157    103   0.0000003304557449
157    104   0.0000001237097176
157    105   0.0000000452938778
157    106   0.0000000162210271
157    107   0.0000000056828761
157    108   0.0000000019478123
157    109   0.0000000006531965
157    110   0.0000000002143275
157    111   0.0000000000688113
157    112   0.0000000000216168
157    113   0.0000000000066446
157    114   0.0000000000019983
157    115   0.0000000000005880
157    116   0.0000000000001693
157    117   0.0000000000000477
157    118   0.0000000000000131
157    119   0.0000000000000035
157    120   0.0000000000000009
157    121   0.0000000000000002
157    122   0.0000000000000001
157    123   0.0000000000000000
157    124   0.0000000000000000
157    125   0.0000000000000000
157    126   0.0000000000000000
157    127   0.0000000000000000
157    128   0.0000000000000000
157    129   0.0000000000000000
157    130   0.0000000000000000
157    131   0.0000000000000000
157    132   0.0000000000000000
157    133   0.0000000000000000
157    134   0.0000000000000000
157    135   0.0000000000000000
157    136   0.0000000000000000
157    137   0.0000000000000000
157    138   0.0000000000000000
157    139   0.0000000000000000
157    140   0.0000000000000000
157    141   0.0000000000000000
157    142   0.0000000000000000
157    143   0.0000000000000000
157    144   0.0000000000000000
157    145   0.0000000000000000
157    146   0.0000000000000000
157    147   0.0000000000000000
157    148   0.0000000000000000
157    149   0.0000000000000000
157    150   0.0000000000000000
157    151   0.0000000000000000
157    152   0.0000000000000000
157    153   0.0000000000000000
157    154   0.0000000000000000
157    155   0.0000000000000000
157    156   0.0000000000000000
157    157   0.0000000000000000

158    0     1.3830513429575850
158    1     1.1364120753062523
158    2     -1.9311698272834215
158    3     -1.2209265499544408
158    4     1.8513290211851801
158    5     1.3830334704876488
158    6     -1.7004721665558380
158    7     -1.6065403750279692
158    8     1.4548888086701390
158    9     1.8617988757779544
158    10    -1.0885368029483338
158    11    -2.1009723377980332
158    12    0.5825845744808358
158    13    2.2552516564849618
158    14    0.0602151660773569
158    15    -2.2380166357295015
158    16    -0.7974806917492395
158    17    1.9590638782682390
158    18    1.5303828246881503
158    19    -1.3542911172119749
158    20    -2.0982388552991984
158    21    0.4304558584037260
158    22    2.2994326533529850
158    23    0.6860878042801440
158    24    -1.9528491127504417
158    25    -1.7235532794005164
158    26    1.0006843817490314
158    27    2.3021382484491535
158    28    0.3776183173166506
158    29    -2.0698741243037087
158    30    -1.7133078810644387
158    31    0.9276873627621343
158    32    2.3568283259324869
158    33    0.7551749624817383
158    34    -1.8028212981645726
158    35    -2.1288114490894317
158    36    0.1345945177691635
158    37    2.2408540661705660
158    38    1.7302229924186749
158    39    -0.7631206871388944
158    40    -2.4047335175835056
158    41    -1.4100335146656275
158    42    1.0997734306217830
158    43    2.4604621857785118
158    44    1.3028388079339790
158    45    -1.1597660948876112
158    46    -2.4961259097408299
158    47    -1.4629108015549963
158    48    0.9261400881060107
158    49    2.4865243704270981
158    50    1.8749340802568666
158    51    -0.3304945640897526
158    52    -2.2686992454648607
158    53    -2.4013421505344699
158    54    -0.6809087129206791
158    55    1.5513995893288224
158    56    2.6735149740582607
158    57    1.9468519895121252
158    58    -0.0778705972442152
158    59    -2.0582578502664597
158    60    -2.7854127493566669
158    61    -1.8878085854494544
158    62    0.0626180748840154
158    63    1.9856489147571565
158    64    2.9211712855202139
158    65    2.4814251792806581
158    66    0.9408754106499303
158    67    -0.9941856225115099
158    68    -2.5529428246185333
158    69    -3.2098394618283077
158    70    -2.8243196615898070
158    71    -1.6034315396958168
158    72    0.0464318874012157
158    73    1.6913968406686199
158    74    2.9992257257634707
158    75    3.7978047047177466
158    76    4.0692845463693148
158    77    3.9048312715003615
158    78    3.4476544444920063
158    79    2.8444799828782421
158    80    2.2148857064645973
158    81    1.6389188024298191
158    82    1.1582723505726649
158    83    0.7848435157869419
158    84    0.5114377697616858
158    85    0.3212961561439510
158    86    0.1949845804103190
158    87    0.1145022320986470
158    88    0.0651587495671755
158    89    0.0359761403794104
158    90    0.0192932693735613
158    91    0.0100589803321436
158    92    0.0051029009426679
158    93    0.0025206459159993
158    94    0.0012131621530062
158    95    0.0005692303646767
158    96    0.0002605207768717
158    97    0.0001163538836734
158    98    0.0000507319522222
158    99    0.0000216024710762
158    100   0.0000089864532612
158    101   0.0000036531079715
158    102   0.0000014515699668
158    103   0.0000005639148010
158    104   0.0000002142276740
158    105   0.0000000795974631
158    106   0.0000000289300139
158    107   0.0000000102867393
158    108   0.0000000035787436
158    109   0.0000000012182653
158    110   0.0000000004058234
158    111   0.0000000001322918
158    112   0.0000000000422024
158    113   0.0000000000131749
158    114   0.0000000000040249
158    115   0.0000000000012032
158    116   0.0000000000003520
158    117   0.0000000000001007
158    118   0.0000000000000282
158    119   0.0000000000000077
158    120   0.0000000000000021
158    121   0.0000000000000005
158    122   0.0000000000000001
158    123   0.0000000000000000
158    124   0.0000000000000000
158    125   0.0000000000000000
158    126   0.0000000000000000
158    127   0.0000000000000000
158    128   0.0000000000000000
158    129   0.0000000000000000
158    130   0.0000000000000000
158    131   0.0000000000000000
158    132   0.0000000000000000
158    133   0.0000000000000000
158    134   0.0000000000000000
158    135   0.0000000000000000
158    136   0.0000000000000000
158    137   0.0000000000000000
158    138   0.0000000000000000
158    139   0.0000000000000000
158    140   0.0000000000000000
158    141   0.0000000000000000
158    142   0.0000000000000000
158    143   0.0000000000000000
158    144   0.0000000000000000
158    145   0.0000000000000000
158    146   0.0000000000000000
158    147   0.0000000000000000
158    148   0.0000000000000000
158    149   0.0000000000000000
158    150   0.0000000000000000
158    151   0.0000000000000000
158    152   0.0000000000000000
158    153   0.0000000000000000
158    154   0.0000000000000000
158    155   0.0000000000000000
158    156   0.0000000000000000
158    157   0.0000000000000000
158    158   0.0000000000000000

159    0     0.7997517153380872
159    1     1.9590462921240277
159    2     -1.0885147441531819
159    3     -2.0064879712441908
159    4     0.9578779132233501
159    5     2.0900515252907086
159    6     -0.7309673447559545
159    7     -2.1858775229237097
159    8     0.3984829434196690
159    9     2.2559009039029516
159    10    0.0431130066510351
159    11    -2.2474074764575960
159    12    -0.5814464131010050
159    13    2.0964685819378563
159    14    1.1757954001927005
159    15    -1.7386337766169593
159    16    -1.7455965621734857
159    17    1.1298787494342677
159    18    2.1664783966724563
159    19    -0.2779855154928305
159    20    -2.2836985376385122
159    21    -0.7220588988653263
159    22    1.9532615834114411
159    23    1.6654048886454413
159    24    -1.1139742386015068
159    25    -2.2546394875476934
159    26    -0.1250393801067771
159    27    2.1854053524874910
159    28    1.4261800434636576
159    29    -1.3064167383912408
159    30    -2.2651367079254299
159    31    -0.1955932411032690
159    32    2.1336735267464726
159    33    1.7105130312813950
159    34    -0.8826551042945013
159    35    -2.3804917317125542
159    36    -0.9721503558094826
159    37    1.6032327349933562
159    38    2.2991340922346972
159    39    0.3495256580625347
159    40    -1.9973113834953151
159    41    -2.1440526012296410
159    42    0.0234687093113003
159    43    2.1700700301262605
159    44    2.0829610734785122
159    45    -0.1013217031972367
159    46    -2.1902861204433206
159    47    -2.1860592346807697
159    48    -0.1428028663021495
159    49    2.0343293360861971
159    50    2.4205025180039867
159    51    0.7322748292934874
159    52    -1.5689116727490418
159    53    -2.6103827335360594
159    54    -1.6169489656492606
159    55    0.5988436561572005
159    56    2.3839324934548967
159    57    2.5001179130862075
159    58    0.9280862537311013
159    59    -1.2500344231245457
159    60    -2.6569876808780113
159    61    -2.4885154276304133
159    62    -0.9086924588284864
159    63    1.1657151938636672
159    64    2.6501064070126765
159    65    2.8584005212275736
159    66    1.7673586588406214
159    67    -0.0801916949895597
159    68    -1.9018113584284926
159    69    -3.0296781356437648
159    70    -3.1360892713200199
159    71    -2.2751613398464094
159    72    -0.7777430030249233
159    73    0.9178763024321844
159    74    2.4202941108733707
159    75    3.4779089088472896
159    76    4.0017942785563552
159    77    4.0363512808525446
159    78    3.7054377534049165
159    79    3.1583214738313758
159    80    2.5300044603170666
159    81    1.9203138555070278
159    82    1.3891125495533003
159    83    0.9618599699364104
159    84    0.6396875280317438
159    85    0.4097154215931050
159    86    0.2532893295892557
159    87    0.1514160712014914
159    88    0.0876644361482579
159    89    0.0492208464765406
159    90    0.0268316734816123
159    91    0.0142152291833001
159    92    0.0073256847919583
159    93    0.0036750786742354
159    94    0.0017960009208207
159    95    0.0008555244381099
159    96    0.0003974477027179
159    97    0.0001801606109410
159    98    0.0000797187114925
159    99    0.0000344468611510
159    100   0.0000145404714280
159    101   0.0000059976488155
159    102   0.0000024181138116
159    103   0.0000009531723250
159    104   0.0000003674161962
159    105   0.0000001385220130
159    106   0.0000000510885187
159    107   0.0000000184345188
159    108   0.0000000065087007
159    109   0.0000000022488025
159    110   0.0000000007603862
159    111   0.0000000002516318
159    112   0.0000000000815002
159    113   0.0000000000258356
159    114   0.0000000000080157
159    115   0.0000000000024340
159    116   0.0000000000007233
159    117   0.0000000000002104
159    118   0.0000000000000599
159    119   0.0000000000000167
159    120   0.0000000000000045
159    121   0.0000000000000012
159    122   0.0000000000000003
159    123   0.0000000000000001
159    124   0.0000000000000000
159    125   0.0000000000000000
159    126   0.0000000000000000
159    127   0.0000000000000000
159    128   0.0000000000000000
159    129   0.0000000000000000
159    130   0.0000000000000000
159    131   0.0000000000000000
159    132   0.0000000000000000
159    133   0.0000000000000000
159    134   0.0000000000000000
159    135   0.0000000000000000
159    136   0.0000000000000000
159    137   0.0000000000000000
159    138   0.0000000000000000
159    139   0.0000000000000000
159    140   0.0000000000000000
159    141   0.0000000000000000
159    142   0.0000000000000000
159    143   0.0000000000000000
159    144   0.0000000000000000
159    145   0.0000000000000000
159    146   0.0000000000000000
159    147   0.0000000000000000
159    148   0.0000000000000000
159    149   0.0000000000000000
159    150   0.0000000000000000
159    151   0.0000000000000000
159    152   0.0000000000000000
159    153   0.0000000000000000
159    154   0.0000000000000000
159    155   0.0000000000000000
159    156   0.0000000000000000
159    157   0.0000000000000000
159    158   0.0000000000000000
159    159   0.0000000000000000

160    0     0.0021524124945464
160    1     2.2568055532754703
160    2     0.0456670959512786
160    3     -2.2550092829315989
160    4     -0.1917180112050382
160    5     2.2388016318869384
160    6     0.4334996224609110
160    7     -2.1831399672361904
160    8     -0.7638122015291421
160    9     2.0517504009190626
160    10    1.1633297664656634
160    11    -1.8009274704640910
160    12    -1.5924980755773639
160    13    1.3880605088480285
160    14    1.9841563254105468
160    15    -0.7868172761903454
160    16    -2.2412488231673215
160    17    0.0092157268966646
160    18    2.2461468514585756
160    19    0.8692551370447691
160    20    -1.8887027003947552
160    21    -1.6919581585684513
160    22    1.1164204856722495
160    23    2.2288285628118447
160    24    0.0010354386476834
160    25    -2.2304109044706291
160    26    -1.2200040486760952
160    27    1.5385760212626491
160    28    2.1313777468493758
160    29    -0.2314478224783819
160    30    -2.2812364773424587
160    31    -1.2727783654643166
160    32    1.4156103018111625
160    33    2.2728170195389881
160    34    0.2377552488556333
160    35    -2.0973124193480621
160    36    -1.8626658713355060
160    37    0.6141774889708272
160    38    2.3699238070949247
160    39    1.3870374821821609
160    40    -1.1691597665444791
160    41    -2.4324595341533710
160    42    -1.0571338090315683
160    43    1.4429622872476708
160    44    2.4502893812832314
160    45    0.9762621598927778
160    46    -1.4661880919973305
160    47    -2.4990629488929863
160    48    -1.1848454892256377
160    49    1.2164919326909507
160    50    2.5397946956518620
160    51    1.6683881099675297
160    52    -0.6063988471078147
160    53    -2.3923511247935871
160    54    -2.2948356033993877
160    55    -0.4455561801726422
160    56    1.7367118291922128
160    57    2.6893020205670184
160    58    1.8025952615818372
160    59    -0.2730453346277489
160    60    -2.1817490240252182
160    61    -2.7765703631928220
160    62    -1.7698327009969730
160    63    0.2131582322505051
160    64    2.0905470110295181
160    65    2.9397897188755135
160    66    2.4206965178397986
160    67    0.8398996288080083
160    68    -1.0896313271984908
160    69    -2.6109530497689417
160    70    -3.2205243347439927
160    71    -2.7963871884047546
160    72    -1.5548017306187565
160    73    0.0980013695957324
160    74    1.7340583031680552
160    75    3.0284604493859799
160    76    3.8147808828622605
160    77    4.0780331985794778
160    78    3.9097298389702635
160    79    3.4519299486731336
160    80    2.8497612471457612
160    81    2.2214617513790382
160    82    1.6462872391094385
160    83    1.1656675427147618
160    84    0.7915926264798268
160    85    0.5171220292989397
160    86    0.3257657086229454
160    87    0.1982946013150798
160    88    0.1168264618172017
160    89    0.0667142068555906
160    90    0.0369723291097938
160    91    0.0199058364777117
160    92    0.0104216039557024
160    93    0.0053100154476286
160    94    0.0026349924021642
160    95    0.0012742810804151
160    96    0.0006009007219145
160    97    0.0002764486442286
160    98    0.0001241365106316
160    99    0.0000544297189673
160    100   0.0000233122156495
160    101   0.0000097562832738
160    102   0.0000039908530557
160    103   0.0000015960281840
160    104   0.0000006241785659
160    105   0.0000002387583323
160    106   0.0000000893441735
160    107   0.0000000327113103
160    108   0.0000000117195133
160    109   0.0000000041091071
160    110   0.0000000014100960
160    111   0.0000000004736324
160    112   0.0000000001557203
160    113   0.0000000000501154
160    114   0.0000000000157878
160    115   0.0000000000048685
160    116   0.0000000000014695
160    117   0.0000000000004341
160    118   0.0000000000001255
160    119   0.0000000000000355
160    120   0.0000000000000098
160    121   0.0000000000000027
160    122   0.0000000000000007
160    123   0.0000000000000002
160    124   0.0000000000000000
160    125   0.0000000000000000
160    126   0.0000000000000000
160    127   0.0000000000000000
160    128   0.0000000000000000
160    129   0.0000000000000000
160    130   0.0000000000000000
160    131   0.0000000000000000
160    132   0.0000000000000000
160    133   0.0000000000000000
160    134   0.0000000000000000
160    135   0.0000000000000000
160    136   0.0000000000000000
160    137   0.0000000000000000
160    138   0.0000000000000000
160    139   0.0000000000000000
160    140   0.0000000000000000
160    141   0.0000000000000000
160    142   0.0000000000000000
160    143   0.0000000000000000
160    144   0.0000000000000000
160    145   0.0000000000000000
160    146   0.0000000000000000
160    147   0.0000000000000000
160    148   0.0000000000000000
160    149   0.0000000000000000
160    150   0.0000000000000000
160    151   0.0000000000000000
160    152   0.0000000000000000
160    153   0.0000000000000000
160    154   0.0000000000000000
160    155   0.0000000000000000
160    156   0.0000000000000000
160    157   0.0000000000000000
160    158   0.0000000000000000
160    159   0.0000000000000000
160    160   0.0000000000000000

161    0     -0.7960236938764592
161    1     1.9499124963376797
161    2     1.1676172093370099
161    3     -1.8999663270547278
161    4     -1.2900405290436971
161    5     1.7895317875052184
161    6     1.4823227057274726
161    7     -1.5990184831359080
161    8     -1.7230681900474243
161    9     1.3034276151699669
161    10    1.9757225518233796
161    11    -0.8792473489299776
161    12    -2.1845418409762996
161    13    0.3156732133996042
161    14    2.2739708190164469
161    15    0.3697840131264507
161    16    -2.1557631067011398
161    17    -1.1137471814814450
161    18    1.7486596485068746
161    19    1.7941426151148245
161    20    -1.0133755788600596
161    21    -2.2338144539365810
161    22    -0.0010311598611958
161    23    2.2352437276820667
161    24    1.1156292596640467
161    25    -1.6563093548789292
161    26    -2.0161853469461275
161    27    0.5181528621508219
161    28    2.3228628858097036
161    29    0.8985988495277007
161    30    -1.7570065610213446
161    31    -2.0509978331152316
161    32    0.3686882786260361
161    33    2.3119661777893525
161    34    1.3037005879272208
161    35    -1.3418874188580177
161    36    -2.3381952038994203
161    37    -0.5096352629582072
161    38    1.9258698684668307
161    39    2.1267651866590138
161    40    -0.0940961474319195
161    41    -2.2136405551871454
161    42    -1.9201327549775811
161    43    0.4244575156568034
161    44    2.3300568171910379
161    45    1.8623850711839018
161    46    -0.4608988991689259
161    47    -2.3408318361219043
161    48    -2.0072612466960473
161    49    0.1789213175678505
161    50    2.2089787042242408
161    51    2.3148498833809317
161    52    0.4579785105803671
161    53    -1.7798489140823441
161    54    -2.6034854924569446
161    55    -1.4194682861319550
161    56    0.8265190546342785
161    57    2.4826994396647537
161    58    2.4196759027615418
161    59    0.7405326474940017
161    60    -1.4179309019328383
161    61    -2.7106687516748695
161    62    -2.4138943592202562
161    63    -0.7632036933129780
161    64    1.2991056046121716
161    65    2.7106765308070200
161    66    2.8316217316641614
161    67    1.6799406809223396
161    68    -0.1828944064086652
161    69    -1.9798469485744632
161    70    -3.0626840037331462
161    71    -3.1248381337197477
161    72    -2.2343084349894085
161    73    -0.7259419041041895
161    74    0.9656250087481952
161    75    2.4560423142636534
161    76    3.5003837590137534
161    77    4.0139562778072300
161    78    4.0426243091147773
161    79    3.7096973534002631
161    80    3.1629688664786451
161    81    2.5359285271949981
161    82    1.9273371546957359
161    83    1.3965510318910310
161    84    0.9689691714653274
161    85    0.6459156629014303
161    86    0.4147830505636326
161    87    0.2571577195441134
161    88    0.1542076349628648
161    89    0.0895800170022305
161    90    0.0504765214556492
161    91    0.0276208250929758
161    92    0.0146921338106485
161    93    0.0076034922914820
161    94    0.0038313845991819
161    95    0.0018810884256543
161    96    0.0009004036171791
161    97    0.0004204120296595
161    98    0.0001915725693602
161    99    0.0000852315030331
161    100   0.0000370377225607
161    101   0.0000157259424856
161    102   0.0000065260789719
161    103   0.0000026477167846
161    104   0.0000010504640345
161    105   0.0000004076390376
161    106   0.0000001547526727
161    107   0.0000000574831287
161    108   0.0000000208950919
161    109   0.0000000074336462
161    110   0.0000000025885466
161    111   0.0000000008823490
161    112   0.0000000002944288
161    113   0.0000000000961817
161    114   0.0000000000307599
161    115   0.0000000000096307
161    116   0.0000000000029519
161    117   0.0000000000008857
161    118   0.0000000000002602
161    119   0.0000000000000748
161    120   0.0000000000000210
161    121   0.0000000000000058
161    122   0.0000000000000016
161    123   0.0000000000000004
161    124   0.0000000000000001
161    125   0.0000000000000000
161    126   0.0000000000000000
161    127   0.0000000000000000
161    128   0.0000000000000000
161    129   0.0000000000000000
161    130   0.0000000000000000
161    131   0.0000000000000000
161    132   0.0000000000000000
161    133   0.0000000000000000
161    134   0.0000000000000000
161    135   0.0000000000000000
161    136   0.0000000000000000
161    137   0.0000000000000000
161    138   0.0000000000000000
161    139   0.0000000000000000
161    140   0.0000000000000000
161    141   0.0000000000000000
161    142   0.0000000000000000
161    143   0.0000000000000000
161    144   0.0000000000000000
161    145   0.0000000000000000
161    146   0.0000000000000000
161    147   0.0000000000000000
161    148   0.0000000000000000
161    149   0.0000000000000000
161    150   0.0000000000000000
161    151   0.0000000000000000
161    152   0.0000000000000000
161    153   0.0000000000000000
161    154   0.0000000000000000
161    155   0.0000000000000000
161    156   0.0000000000000000
161    157   0.0000000000000000
161    158   0.0000000000000000
161    159   0.0000000000000000
161    160   0.0000000000000000
161    161   0.0000000000000000

162    0     -1.3808993274355412
162    1     1.1205906228939264
162    2     1.9768497801301763
162    3     -1.0363823550572879
162    4     -2.0433692325290349
162    5     0.8622341169815563
162    6     2.1357128232232934
162    7     -0.5890425578991622
162    8     -2.2242724822392783
162    9     0.2093731790684010
162    10    2.2652717750569180
162    11    0.2744588794754929
162    12    -2.2016995001229898
162    13    -0.8394761027387716
162    14    1.9693412317395076
162    15    1.4300199073911402
162    16    -1.5111076146126998
162    17    -1.9489825706896828
162    18    0.8016518015866111
162    19    2.2599476332985686
162    20    0.1197800867964483
162    21    -2.2102066794714119
162    22    -1.1180925657745995
162    23    1.6826134932149293
162    24    1.9528427561619999
162    25    -0.6735089768008146
162    26    -2.3181791068202027
162    27    -0.6281087875384691
162    28    1.9538042918929019
162    29    1.8133652975731067
162    30    -0.8160412066953110
162    31    -2.3468220932294530
162    32    -0.7638333159900202
162    33    1.8179803772639744
162    34    2.0718153836265505
162    35    -0.2837533389453361
162    36    -2.2916498467243915
162    37    -1.5206415944034684
162    38    1.0623622217499065
162    39    2.4087629255933720
162    40    1.0005008131359838
162    41    -1.5317228084735042
162    42    -2.3868331983013005
162    43    -0.6797499972804335
162    44    1.7443187460772498
162    45    2.3821247874340168
162    46    0.6328209977884441
162    47    -1.7390099378795436
162    48    -2.4559825964678956
162    49    -0.8905998968418980
162    50    1.4842987198567628
162    51    2.5569619842726325
162    52    1.4435238050585213
162    53    -0.8717385479845474
162    54    -2.4898376708384835
162    55    -2.1686366470773546
162    56    -0.2096267470295007
162    57    1.9069607407804945
162    58    2.6875725077046129
162    59    1.6500041630767055
162    60    -0.4643558943795284
162    61    -2.2942924267904221
162    62    -2.7575735753845061
162    63    -1.6477671076525533
162    64    0.3612126571809972
162    65    2.1894183436238781
162    66    2.9526960477981610
162    67    2.3570425005847060
162    68    0.7391617818736670
162    69    -1.1828160396909533
162    70    -2.6662591054319265
162    71    -3.2292268087439404
162    72    -2.7676220194745920
162    73    -1.5063121221131190
162    74    0.1489090941062624
162    75    1.7759660804246515
162    76    3.0571057003087114
162    77    3.8314027926726881
162    78    4.0866147869866971
162    79    3.9145608086943686
162    80    3.4561641252913233
162    81    2.8549893981630912
162    82    2.2279661820938514
162    83    1.6535761578417960
162    84    1.1729897371653422
162    85    0.7982854505595552
162    86    0.5227702573589232
162    87    0.3302175919037669
162    88    0.2016005310578168
162    89    0.1191548263163127
162    90    0.0682775491348592
162    91    0.0379771045584952
162    92    0.0205260114339514
162    93    0.0107901972511565
162    94    0.0055214262474267
162    95    0.0027522273302497
162    96    0.0013372343075720
162    97    0.0006336794906799
162    98    0.0002930171454403
162    99    0.0001322746623409
162    100   0.0000583174923511
162    101   0.0000251199828927
